geneid	symbol	lfc	AveExpr	statistic	pvalue	fdr	B	method	abs_lfc
ENSG00000272325	NUDT3	-5.17530887666024	2.56698666253902	-20.1701010944506	4.98390870910586e-18	3.8001220448517205e-15	31.1383312101406	limma_trend_aw	5.17530887666024
ENSG00000205923	CEMP1	-1.19548353528678	-0.722501410830924	-20.1105660362024	5.37959374340103e-18	3.93091397825099e-15	31.0646290282773	limma_trend_aw	1.19548353528678
ENSG00000187024	PTRH1	-2.54873009934651	-0.0739548670530419	-19.7798313445909	8.2537811202184e-18	5.7898623802108e-15	30.6511953492316	limma_trend_aw	2.54873009934651
ENSG00000100038	TOP3B	-3.9470643296501	0.979345686553756	-19.4338239391276	1.30037599415255e-17	8.771036080558941e-15	30.2112828886541	limma_trend_aw	3.9470643296501
ENSG00000141965	FEM1A	-3.22393543316557	2.73987066585327	-19.3742087516477	1.40731422322887e-17	9.140766493616532e-15	30.1347110480432	limma_trend_aw	3.22393543316557
ENSG00000125245	GPR18	3.03473574139942	1.93320430721863	19.1921579878448	1.79379584566563e-17	1.12349277662279e-14	29.8994428949526	limma_trend_aw	3.03473574139942
ENSG00000115474	KCNJ13	3.70931767053615	2.22652185456835	18.9916602834559	2.34876385463789e-17	1.377510275445e-14	29.6378035473779	limma_trend_aw	3.70931767053615
ENSG00000165181	SHOC1	4.19991441506609	3.46417125999056	18.9892369625062	2.3564639484147702e-17	1.377510275445e-14	29.634624841831	limma_trend_aw	4.19991441506609
ENSG00000127774	EMC6	-2.62741883797601	0.252295237111746	-17.9673159473644	9.683845356118821e-17	5.4782450325889e-14	28.2581158487628	limma_trend_aw	2.62741883797601
ENSG00000182224	CYB5D1	-2.35956003256553	-0.189887649219035	-17.6979327996766	1.42165007324233e-16	7.63069356845746e-14	27.8828694651217	limma_trend_aw	2.35956003256553
ENSG00000163959	SLC51A	2.12196805009315	0.97431451089131	17.6909833619377	1.43589489513084e-16	7.63069356845746e-14	27.8731182176579	limma_trend_aw	2.12196805009315
ENSG00000188931	CFAP126	4.19617237004108	2.60214916138875	17.5385546814505	1.78837279486467e-16	9.22432167751225e-14	27.6583288684363	limma_trend_aw	4.19617237004108
ENSG00000103061	SLC7A6OS	-1.48674577902039	3.17390027040913	-17.4937821766969	1.9080654548284898e-16	9.56049825180776e-14	27.5949082791515	limma_trend_aw	1.48674577902039
ENSG00000213977	TAX1BP3	-2.20618836052565	-0.0408988158795625	-17.0894464275722	3.44709617703622e-16	1.67921460157456e-13	27.0152440616529	limma_trend_aw	2.20618836052565
ENSG00000121454	LHX4	2.93867262168026	1.79978160036512	17.0234705829748	3.80055086107179e-16	1.80135839055719e-13	26.9194607934806	limma_trend_aw	2.93867262168026
ENSG00000172977	KAT5	-1.68775164896425	3.71804145613385	-16.8283668273028	5.081786647406e-16	2.34524453777787e-13	26.6342067212533	limma_trend_aw	1.68775164896425
ENSG00000174136	RGMB	-1.63263514312313	3.4375485429244	-16.741991351766	5.78444681286107e-16	2.58762267159866e-13	26.5069548071955	limma_trend_aw	1.63263514312313
ENSG00000142694	EVA1B	-2.76743637506949	-0.386899787320336	-16.7285966162762	5.90208740742124e-16	2.58762267159866e-13	26.4871676347174	limma_trend_aw	2.76743637506949
ENSG00000159173	TNNI1	4.68803873369197	2.73883432763428	16.6755624412637	6.39266873424627e-16	2.73434711201163e-13	26.4086820818949	limma_trend_aw	4.68803873369197
ENSG00000232112	TMA7	-2.29728780724674	3.42164350166884	-16.5172061203025	8.12397734985766e-16	3.39214739962985e-13	26.1729758970654	limma_trend_aw	2.29728780724674
ENSG00000188916	INSYN2A	3.07310435084658	1.85736631536853	16.1713974083273	1.3802241454949201e-15	5.62906763710335e-13	25.6510961323394	limma_trend_aw	3.07310435084658
ENSG00000100445	SDR39U1	-2.04382921775249	2.39234320031539	-16.0081998814827	1.7781956798144903e-15	7.08732219020608e-13	25.4013315167646	limma_trend_aw	2.04382921775249
ENSG00000275221	H2AC15	-2.67681928667653	-0.414093307670859	-15.9857499548816	1.8415645825195403e-15	7.176781796365579e-13	25.3667963280589	limma_trend_aw	2.67681928667653
ENSG00000177082	WDR73	-1.66653036641517	3.84497197741888	-15.9157782042987	2.0544559185133902e-15	7.83238987890636e-13	25.2588810062393	limma_trend_aw	1.66653036641517
ENSG00000236618	PITPNA-AS1	-2.50716510212841	0.359152862877462	-15.8455513904381	2.2937735614938102e-15	8.558703605939789e-13	25.1501497309399	limma_trend_aw	2.50716510212841
ENSG00000157890	MEGF11	3.48112602683604	2.73965255327484	15.3900968196958	4.732905594445931e-15	1.7291867793708e-12	24.4345293064316	limma_trend_aw	3.48112602683604
ENSG00000171970	ZNF57	-2.39941829457959	0.528846736673251	-15.3679944986084	4.904365640237481e-15	1.75526245373152e-12	24.3993341488288	limma_trend_aw	2.39941829457959
ENSG00000225885	AC023590.1	3.19644107371581	1.77920721461906	15.2218717749342	6.211657459899381e-15	2.17867673748511e-12	24.1655446246455	limma_trend_aw	3.19644107371581
ENSG00000139351	SYCP3	2.73862340235136	1.77335964679668	15.2066864268071	6.366744118126191e-15	2.18928610979567e-12	24.1411378563936	limma_trend_aw	2.73862340235136
ENSG00000197915	HRNR	5.84667554794815	3.43607513821856	15.1699362676654	6.7588329844751e-15	2.27941642401423e-12	24.0819839784983	limma_trend_aw	5.84667554794815
ENSG00000237298	TTN-AS1	-2.35177826209571	4.44295681115692	-15.0877565104984	7.728428559181771e-15	2.5572349366484996e-12	23.9492589657453	limma_trend_aw	2.35177826209571
ENSG00000261071	AL441883.1	-0.887937632189944	-0.796676736312244	-15.0107440928053	8.767553094190581e-15	2.8473440483855597e-12	23.8243162250197	limma_trend_aw	0.887937632189944
ENSG00000254402	LRRC24	-1.92144076407428	-0.562493522676461	-14.9811225576378	9.20471991676691e-15	2.93496678509711e-12	23.7761132148369	limma_trend_aw	1.92144076407428
ENSG00000166794	PPIB	-1.97806932915451	6.23619288522406	-14.7287800614598	1.3975927868653301e-14	4.37671155415309e-12	23.3621585697559	limma_trend_aw	1.97806932915451
ENSG00000142252	GEMIN7	-2.1903646081865	0.503195638003267	-14.6635543353589	1.55832359812128e-14	4.794442270219799e-12	23.2541837972282	limma_trend_aw	2.1903646081865
ENSG00000241560	ZBTB20-AS1	6.87296654799327	5.1160137987732	14.5915441395241	1.7580993238970502e-14	5.315825490203899e-12	23.1345076565383	limma_trend_aw	6.87296654799327
ENSG00000272849	AC084018.1	1.9882484172602	0.587603543840547	14.528769285414	1.95377865431011e-14	5.80735868824346e-12	23.0297751232927	limma_trend_aw	1.9882484172602
ENSG00000117281	CD160	2.33515434153496	1.51491208410331	14.4870515231059	2.09613287700371e-14	6.1266470440023394e-12	22.9599642715221	limma_trend_aw	2.33515434153496
ENSG00000100462	PRMT5	-1.30427648874518	3.75186726525728	-14.2514783290602	3.12739959634819e-14	8.92119953589727e-12	22.5625835408512	limma_trend_aw	1.30427648874518
ENSG00000110200	ANAPC15	-1.78347484668974	1.76279768523653	-14.2465265763686	3.1539851241696504e-14	8.92119953589727e-12	22.5541723345915	limma_trend_aw	1.78347484668974
ENSG00000198553	KCNRG	1.87786205435157	0.732000777123222	13.9579397399928	5.18591602529523e-14	1.4391365320082e-11	22.0597658034892	limma_trend_aw	1.87786205435157
ENSG00000259780	AC009065.1	-0.615690885406384	-0.842949293121821	-13.940286069688	5.25202360999743e-14	1.4391365320082e-11	22.0463544335096	limma_trend_aw	0.615690885406384
ENSG00000229372	SZT2-AS1	-0.982661566251233	-0.719991102402802	-13.8953922796683	5.78205625571808e-14	1.5541802057211e-11	21.9515091406179	limma_trend_aw	0.982661566251233
ENSG00000147533	GOLGA7	-1.65171608664844	3.54803612474828	-13.8887767847056	5.84911293708118e-14	1.5541802057211e-11	21.9400359442445	limma_trend_aw	1.65171608664844
ENSG00000224020	MIR181A2HG	1.59128204052262	1.27621741492157	13.8595722589008	6.15486407526836e-14	1.61101270579077e-11	21.889333718335	limma_trend_aw	1.59128204052262
ENSG00000092054	MYH7	3.19148335549523	2.95028551934651	13.8461204759934	6.301194346862291e-14	1.62505948913124e-11	21.8659508171003	limma_trend_aw	3.19148335549523
ENSG00000130684	ZNF337	-2.14787009109752	3.47540827584022	-13.8033321623687	6.79096944750926e-14	1.72598885798507e-11	21.7914504341922	limma_trend_aw	2.14787009109752
ENSG00000078795	PKD2L2	2.15497636857459	0.90421927964814	13.5396481789626	1.08134699143427e-13	2.7090831698261097e-11	21.3281901088492	limma_trend_aw	2.15497636857459
ENSG00000164708	PGAM2	-0.94186063756926	-0.757419148277763	-13.4648050732355	1.23551275162781e-13	3.0517164965206896e-11	21.1953854789407	limma_trend_aw	0.94186063756926
ENSG00000187775	DNAH17	2.52310017743642	1.59569017234165	13.3757867820665	1.44879058277652e-13	3.5288111736322096e-11	21.03666236039	limma_trend_aw	2.52310017743642
ENSG00000284194	SCO2	-3.05834175240653	0.322118303633049	-13.3609911405573	1.48776224500025e-13	3.56390487653416e-11	21.0102001604463	limma_trend_aw	3.05834175240653
ENSG00000112305	SMAP1	-1.34690752211128	4.49913825811865	-13.355002134772	1.50384307956622e-13	3.56390487653416e-11	20.9994821620347	limma_trend_aw	1.34690752211128
ENSG00000205861	PCOTH	-0.620982244710015	-0.764171895720169	-13.2872340262815	1.68088155961582e-13	3.9133997315161395e-11	20.8879845633225	limma_trend_aw	0.620982244710015
ENSG00000108839	ALOX12	3.5077338732805	1.78922269884277	13.2881669369993	1.6959478793136e-13	3.9133997315161395e-11	20.8796150882693	limma_trend_aw	3.5077338732805
ENSG00000242028	HYPK	-1.6875289166471	0.968749301818411	-13.1437624126367	2.20233989691174e-13	5.0159006197586e-11	20.6190034304379	limma_trend_aw	1.6875289166471
ENSG00000246859	STARD4-AS1	2.13084441164204	0.961956131593403	13.0271706897508	2.72378232566962e-13	6.1239705955472e-11	20.406950195895	limma_trend_aw	2.13084441164204
ENSG00000182400	TRAPPC6B	-1.52960534144512	3.80211417465784	-13.0114669489761	2.80316631683474e-13	6.22267439219377e-11	20.378276218574	limma_trend_aw	1.52960534144512
ENSG00000256124	LINC01152	4.62215024651618	3.06524702602757	12.9915463044026	2.90731085044187e-13	6.373188798024879e-11	20.3418638679656	limma_trend_aw	4.62215024651618
ENSG00000104529	EEF1D	-1.82192261556782	7.02377504498404	-12.9557814842726	3.10441145286696e-13	6.72124242579357e-11	20.2763819233804	limma_trend_aw	1.82192261556782
ENSG00000226272	ARHGAP26-AS1	2.97453438504568	1.25268821658663	12.9078172419317	3.39058334851146e-13	7.251300022298229e-11	20.1883446330647	limma_trend_aw	2.97453438504568
ENSG00000256453	DND1	-1.18367630996325	-0.738662518543234	-12.893692133214	3.47994028478964e-13	7.352736478838059e-11	20.162370283463	limma_trend_aw	1.18367630996325
ENSG00000242767	ZBTB20-AS4	1.86911620799	0.720137038652266	12.5611104065566	6.45946434145875e-13	1.34856697804955e-10	19.5444136937489	limma_trend_aw	1.86911620799
ENSG00000112309	B3GAT2	1.66662084365324	0.737645204481768	12.509323281355	7.12004331312493e-13	1.46899058332085e-10	19.4470776129081	limma_trend_aw	1.66662084365324
ENSG00000178761	FAM219B	-1.58031095085785	3.98549305606262	-12.4952343992368	7.31153095258411e-13	1.49095718971474e-10	19.420544567449	limma_trend_aw	1.58031095085785
ENSG00000076351	SLC46A1	-2.08530171391812	2.98502884754822	-12.4433601497349	8.06352461663622e-13	1.6254026574936701e-10	19.3226580492338	limma_trend_aw	2.08530171391812
ENSG00000159496	RGL4	2.1538527550612	1.46235892825499	12.3919088951412	8.88831145816761e-13	1.77129906865779e-10	19.2252678093237	limma_trend_aw	2.1538527550612
ENSG00000233937	CTC-338M12.4	-1.6738303505647	1.37731898112807	-12.3570866900001	9.495430653090599e-13	1.87102659958708e-10	19.1591829020177	limma_trend_aw	1.6738303505647
ENSG00000109771	LRP2BP	1.69232052177596	3.41042335888835	12.3454788700876	9.7071746272111e-13	1.89149690486001e-10	19.137123018283	limma_trend_aw	1.69232052177596
ENSG00000126861	OMG	2.0810559069228	1.09290787831008	12.2116243279691	1.25315183962486e-12	2.41500261664847e-10	18.8816241947236	limma_trend_aw	2.0810559069228
ENSG00000004139	SARM1	-1.70607610528668	4.08756931418318	-11.9407235390904	2.11395213672619e-12	4.02437181712382e-10	18.3581782691519	limma_trend_aw	1.70607610528668
ENSG00000196388	INCA1	1.5089670711122	1.09023930304696	11.9358350156041	2.13415395445353e-12	4.02437181712382e-10	18.3486535310477	limma_trend_aw	1.5089670711122
ENSG00000215910	C1orf167	-0.644039279371561	-0.814874209835455	-11.9237407803711	2.18499210283748e-12	4.07640494760223e-10	18.3250771673582	limma_trend_aw	0.644039279371561
ENSG00000134072	CAMK1	-2.21991389195311	1.05328897305228	-11.9116305858757	2.2371476236255e-12	4.11164087615898e-10	18.3014524031712	limma_trend_aw	2.21991389195311
ENSG00000115286	NDUFS7	-2.35083627304657	2.53425834581293	-11.9085154307579	2.25076993848014e-12	4.11164087615898e-10	18.2953725085339	limma_trend_aw	2.35083627304657
ENSG00000124251	TP53TG5	2.36298857300047	0.967175601891441	11.8413888190944	2.56600838832078e-12	4.63918444391562e-10	18.1640816631479	limma_trend_aw	2.36298857300047
ENSG00000233056	ERVH48-1	3.1933084308901	1.51113767051814	11.8294859703201	2.62648786264298e-12	4.70007322930305e-10	18.1407455165007	limma_trend_aw	3.1933084308901
ENSG00000222046	DCDC2B	4.21549723626357	2.30676680510171	11.81888160487	2.68160552613128e-12	4.750233950683261e-10	18.1199409417806	limma_trend_aw	4.21549723626357
ENSG00000241295	ZBTB20-AS2	1.43158528551215	0.0886672874957025	11.7487771896056	3.07723958033894e-12	5.39655505204039e-10	17.982067277758	limma_trend_aw	1.43158528551215
ENSG00000221949	LINC01465	2.2908249924771	1.44003893768412	11.6596414468795	3.66862992284145e-12	6.36997653038321e-10	17.8059169906245	limma_trend_aw	2.2908249924771
ENSG00000184154	LRTOMT	1.19137859285037	2.4308680164096	11.6470099383108	3.76144261367561e-12	6.46709991333619e-10	17.7808774782399	limma_trend_aw	1.19137859285037
ENSG00000237883	DGUOK-AS1	1.73834715934645	0.892731953442299	11.6232292148727	3.94279148219139e-12	6.71308099254275e-10	17.7336847344381	limma_trend_aw	1.73834715934645
ENSG00000180332	KCTD4	3.09410088474266	1.56882846010443	11.4294767255876	5.80058037946996e-12	9.78122866488122e-10	17.3466357434497	limma_trend_aw	3.09410088474266
ENSG00000137880	GCHFR	-2.26019228045731	0.352099882558755	-11.3114907451536	7.35365627968293e-12	1.2282006683504702e-09	17.1087013702566	limma_trend_aw	2.26019228045731
ENSG00000111837	MAK	2.70014482849082	2.5447393064578	11.2043303563585	9.13478270545583e-12	1.5112894745809301e-09	16.8911154795598	limma_trend_aw	2.70014482849082
ENSG00000226167	AP4B1-AS1	1.62975673617682	0.351889755196601	11.1485813841622	1.02314146415448e-11	1.6769001735399101e-09	16.7773574316075	limma_trend_aw	1.62975673617682
ENSG00000125510	OPRL1	-1.74070342166587	0.176907192527677	-11.1169507376397	1.0912978184711099e-11	1.7720453557896202e-09	16.7126422531339	limma_trend_aw	1.74070342166587
ENSG00000171017	LRRC8E	-2.0414549235784	1.36225376175866	-11.0655012820409	1.2123009227018699e-11	1.95046984233236e-09	16.6071124260205	limma_trend_aw	2.0414549235784
ENSG00000105371	ICAM4	-0.405953793862732	-0.905600702349316	-11.017309911163	1.2835413321394e-11	2.04631494015715e-09	16.5469624089416	limma_trend_aw	0.405953793862732
ENSG00000026025	VIM	-1.37348979670642	7.6737824083696	-10.98478969504	1.43063427326961e-11	2.2602732657954202e-09	16.4408958154619	limma_trend_aw	1.37348979670642
ENSG00000159915	ZNF233	2.07706081184059	2.38876388780857	10.9547177103436	1.52198841091578e-11	2.37520156110158e-09	16.3787571502026	limma_trend_aw	2.07706081184059
ENSG00000258377	AL139099.1	-0.416404956527233	-0.897798506910187	-10.9347288787225	1.53046573760893e-11	2.37520156110158e-09	16.3707279172338	limma_trend_aw	0.416404956527233
ENSG00000170296	GABARAP	-1.68539003984736	0.568437151085484	-10.9335640604322	1.5898273054601e-11	2.4456843382327903e-09	16.3349786459611	limma_trend_aw	1.68539003984736
ENSG00000269235	ZNF350-AS1	2.49790176503155	2.0231850653275	10.9155826637404	1.64993541744497e-11	2.5160797752810803e-09	16.2977210104348	limma_trend_aw	2.49790176503155
ENSG00000146006	LRRTM2	2.4997682416785	2.60743385265065	10.8793893589922	1.77811188641804e-11	2.68816794414769e-09	16.2226046059975	limma_trend_aw	2.4997682416785
ENSG00000164933	SLC25A32	-1.39283859902984	0.235848386521331	-10.7850003114067	2.1628225077326398e-11	3.2241437134644402e-09	16.0259288377367	limma_trend_aw	1.39283859902984
ENSG00000196526	AFAP1	-1.40644593657459	3.93867366577846	-10.7817253568614	2.1776128659956897e-11	3.2241437134644402e-09	16.019084652937	limma_trend_aw	1.40644593657459
ENSG00000135423	GLS2	-2.9943508476406	2.09098767554562	-10.7762894553674	2.2023924690545897e-11	3.2241437134644402e-09	16.0077213948338	limma_trend_aw	2.9943508476406
ENSG00000230749	MEIS1-AS2	1.90214652327251	1.48523866556763	10.7754648004591	2.2061769151835198e-11	3.2241437134644402e-09	16.0059972010494	limma_trend_aw	1.90214652327251
ENSG00000110536	PTPMT1	-1.20089686260566	1.73478243502991	-10.7555556267872	2.2996006853750296e-11	3.3329005966464404e-09	15.9643447638548	limma_trend_aw	1.20089686260566
ENSG00000141294	LRRC46	1.62340588864665	0.824253996074552	10.7460113117577	2.3458204119354397e-11	3.3720207019763805e-09	15.9443590260739	limma_trend_aw	1.62340588864665
ENSG00000259248	USP3-AS1	2.84425506212279	4.34074240033025	10.6674038280473	2.7647626368552098e-11	3.94192214329511e-09	15.7793143672894	limma_trend_aw	2.84425506212279
ENSG00000174903	RAB1B	-1.097225984537	4.81906315093925	-10.5902356839054	3.25113683054819e-11	4.597998919139e-09	15.6165243472706	limma_trend_aw	1.097225984537
ENSG00000123416	TUBA1B	-1.91068917092998	5.22220261352261	-10.5680525935578	3.40663270126218e-11	4.7793694145627906e-09	15.5695868846872	limma_trend_aw	1.91068917092998
ENSG00000120727	PAIP2	-1.01920881454562	4.61019498079572	-10.5207374039719	3.7643603389216594e-11	5.23933232251342e-09	15.469261008138	limma_trend_aw	1.01920881454562
ENSG00000075886	TUBA3D	1.7026274877143	0.317963972433014	10.5068575582651	3.87646067395862e-11	5.3480198683222605e-09	15.4397759441801	limma_trend_aw	1.7026274877143
ENSG00000169231	THBS3	-1.09012877758398	4.29079664382352	-10.5035784835024	3.9034415415706695e-11	5.3480198683222605e-09	15.4328065590345	limma_trend_aw	1.09012877758398
ENSG00000225442	MPRIP-AS1	1.76353620000588	0.340026394055196	10.443800745559	4.4306132321987094e-11	6.023229787059591e-09	15.3055113305504	limma_trend_aw	1.76353620000588
ENSG00000053438	NNAT	1.99895605736562	0.829201890826094	10.3369754726676	5.562399962902979e-11	7.503677549956121e-09	15.0768795095703	limma_trend_aw	1.99895605736562
ENSG00000139436	GIT2	-1.10174513643248	5.85225697586399	-10.3288224040242	5.6601526408389194e-11	7.57725930247268e-09	15.0593692373181	limma_trend_aw	1.10174513643248
ENSG00000158828	PINK1	-1.65240299669736	4.5802870085918	-10.3066935674539	5.93446604837066e-11	7.884297809869421e-09	15.0117998224994	limma_trend_aw	1.65240299669736
ENSG00000167996	FTH1	-3.1875231434167	6.66291057551395	-10.3027676392439	5.984541525648119e-11	7.891045468818881e-09	15.003353777001	limma_trend_aw	3.1875231434167
ENSG00000229990	AC022400.2	1.21077833076856	-0.0843983748979847	10.2787016298438	6.30114035630113e-11	8.246499882720361e-09	14.95153557119	limma_trend_aw	1.21077833076856
ENSG00000169020	ATP5ME	-1.60776258167402	3.9198191099044	-10.2308882060943	6.982215821709509e-11	9.07015695298665e-09	14.848361455582	limma_trend_aw	1.60776258167402
ENSG00000171189	GRIK1	4.35571022894918	3.09144989599894	10.2050149688513	7.3818605961448e-11	9.51880068195525e-09	14.7924066671827	limma_trend_aw	4.35571022894918
ENSG00000177045	SIX5	-1.79339287553201	2.25573443991931	-10.1537275313474	8.24500170937088e-11	1.0554204012937e-08	14.6812314247091	limma_trend_aw	1.79339287553201
ENSG00000188396	TCTEX1D4	2.83973124385988	1.9944003152528	10.143037804449	8.437595295428079e-11	1.07224716446321e-08	14.6580161021953	limma_trend_aw	2.83973124385988
ENSG00000173166	RAPH1	-1.87350561084934	4.29620743335753	-10.1347354373025	8.590360914505229e-11	1.0838069018538e-08	14.6399751892231	limma_trend_aw	1.87350561084934
ENSG00000103495	MAZ	-2.03545035385631	3.49665578096136	-10.1006406931044	9.248111363146119e-11	1.15845806411067e-08	14.5657931853485	limma_trend_aw	2.03545035385631
ENSG00000233334	FAM53B-AS1	2.69862452643664	1.12699313773413	10.0758865329023	9.757908906267479e-11	1.2071275435902e-08	14.5118385736524	limma_trend_aw	2.69862452643664
ENSG00000268895	A1BG-AS1	-1.29282347521649	0.149841830943799	-10.0751122688327	9.77431209384777e-11	1.2071275435902e-08	14.5101496772301	limma_trend_aw	1.29282347521649
ENSG00000123154	WDR83	-1.37786103564588	1.27306875203656	-10.0369158257059	1.06197092532064e-10	1.30236252568867e-08	14.4267343378377	limma_trend_aw	1.37786103564588
ENSG00000213551	DNAJC9	-1.10390045369483	3.12836878528979	-10.0277821624362	1.08327656408914e-10	1.31926535447439e-08	14.4067593804295	limma_trend_aw	1.10390045369483
ENSG00000169230	PRELID1	-1.61355019888951	4.52100102314799	-10.0162015657102	1.1109226810527301e-10	1.3436035212153e-08	14.3814173072305	limma_trend_aw	1.61355019888951
ENSG00000205710	C17orf107	-1.83779008383931	0.728956977813498	-10.0021000020276	1.14556793015121e-10	1.37601539664807e-08	14.3505347283541	limma_trend_aw	1.83779008383931
ENSG00000092531	SNAP23	-1.26739444988587	4.58486560184905	-9.99860432828395	1.15432659024415e-10	1.37710376959943e-08	14.3428751174416	limma_trend_aw	1.26739444988587
ENSG00000170315	UBB	-1.62753003570153	6.88632006848535	-9.98383309572547	1.19210295463994e-10	1.41114697844618e-08	14.3104910956031	limma_trend_aw	1.62753003570153
ENSG00000267680	ZNF224	-1.25257582357619	4.09446432267016	-9.98120503938246	1.19895592055928e-10	1.41114697844618e-08	14.3047264107244	limma_trend_aw	1.25257582357619
ENSG00000164707	SLC13A4	2.31626568142811	1.22937782302764	9.9749314166009	1.21547916161408e-10	1.42105720381508e-08	14.2909614381725	limma_trend_aw	2.31626568142811
ENSG00000112852	PCDHB2	-1.01942654182815	-0.449845649342727	-9.88345731365059	1.48480164873018e-10	1.72443486846232e-08	14.0896683453194	limma_trend_aw	1.01942654182815
ENSG00000203667	COX20	-1.77733932944093	3.69799952865629	-9.83408399758986	1.65492357997716e-10	1.90936808039865e-08	13.9805607627964	limma_trend_aw	1.77733932944093
ENSG00000099203	TMED1	-1.35893389618377	2.8030934407202	-9.72640224559225	2.09891761914172e-10	2.40579858084238e-08	13.7414804487288	limma_trend_aw	1.35893389618377
ENSG00000272767	JMJD1C-AS1	1.5869617659247	0.758525309275469	9.65329709944272	2.4685423693217803e-10	2.81109269680494e-08	13.5782916601446	limma_trend_aw	1.5869617659247
ENSG00000166321	NUDT13	1.62211081038163	3.15981191282367	9.63358167538008	2.57923046023569e-10	2.91025011183197e-08	13.5341602761112	limma_trend_aw	1.62211081038163
ENSG00000123444	KBTBD4	-1.28514250628985	3.01362691660876	-9.63096564419521	2.59429568518584e-10	2.91025011183197e-08	13.5283006141893	limma_trend_aw	1.28514250628985
ENSG00000161999	JMJD8	-1.40893841850626	3.61226681342669	-9.62904710886216	2.60540153707942e-10	2.91025011183197e-08	13.5240026978462	limma_trend_aw	1.40893841850626
